,filename,label,pose,truncated,occluded,difficult,xmin,ymin,xmax,ymax,width,height,depth,segmented,crop_width,crop_height,xmin_normal,xmax_normal,ymin_normal,ymax_normal,crop_img_filename
169,maksssksksss512.png,with_mask,Unspecified,0,0,0,19,46,40,69,400,280,3,0,21,23,0.0475,0.1,0.16428571428571428,0.24642857142857144,crop169.png
170,maksssksksss512.png,with_mask,Unspecified,0,0,0,172,41,198,70,400,280,3,0,26,29,0.43,0.495,0.14642857142857144,0.25,crop170.png
171,maksssksksss512.png,with_mask,Unspecified,0,0,0,261,56,280,74,400,280,3,0,19,18,0.6525,0.7,0.2,0.2642857142857143,crop171.png
172,maksssksksss248.png,without_mask,Unspecified,0,0,0,126,186,185,295,301,400,3,0,59,109,0.4186046511627907,0.6146179401993356,0.465,0.7375,crop172.png
173,maksssksksss704.png,with_mask,Unspecified,0,0,0,329,138,390,204,400,267,3,0,61,66,0.8225,0.975,0.5168539325842697,0.7640449438202247,crop173.png
174,maksssksksss710.png,without_mask,Unspecified,0,0,0,55,31,80,62,400,200,3,0,25,31,0.1375,0.2,0.155,0.31,crop174.png
175,maksssksksss738.png,with_mask,Unspecified,0,0,0,82,43,123,83,400,267,3,0,41,40,0.205,0.3075,0.16104868913857678,0.31086142322097376,crop175.png
176,maksssksksss116.png,with_mask,Unspecified,0,0,0,116,88,150,122,400,225,3,0,34,34,0.29,0.375,0.39111111111111113,0.5422222222222223,crop176.png
177,maksssksksss116.png,with_mask,Unspecified,0,0,0,160,79,193,118,400,225,3,0,33,39,0.4,0.4825,0.3511111111111111,0.5244444444444445,crop177.png
178,maksssksksss670.png,with_mask,Unspecified,0,0,0,219,89,245,120,400,225,3,0,26,31,0.5475,0.6125,0.39555555555555555,0.5333333333333333,crop178.png
179,maksssksksss670.png,with_mask,Unspecified,0,0,0,311,86,327,105,400,225,3,0,16,19,0.7775,0.8175,0.38222222222222224,0.4666666666666667,crop179.png
180,maksssksksss499.png,without_mask,Unspecified,0,0,0,101,24,132,62,400,226,3,0,31,38,0.2525,0.33,0.10619469026548672,0.2743362831858407,crop180.png
181,maksssksksss472.png,with_mask,Unspecified,0,0,0,220,68,256,117,400,300,3,0,36,49,0.55,0.64,0.22666666666666666,0.39,crop181.png
182,maksssksksss314.png,with_mask,Unspecified,0,0,0,348,57,380,95,400,267,3,0,32,38,0.87,0.95,0.21348314606741572,0.35580524344569286,crop182.png
183,maksssksksss314.png,with_mask,Unspecified,0,0,0,236,125,255,145,400,267,3,0,19,20,0.59,0.6375,0.4681647940074906,0.5430711610486891,crop183.png
184,maksssksksss466.png,with_mask,Unspecified,0,0,0,142,117,197,167,400,267,3,0,55,50,0.355,0.4925,0.43820224719101125,0.6254681647940075,crop184.png
185,maksssksksss466.png,with_mask,Unspecified,0,0,0,265,53,310,104,400,267,3,0,45,51,0.6625,0.775,0.19850187265917604,0.3895131086142322,crop185.png
186,maksssksksss328.png,with_mask,Unspecified,0,0,0,82,139,187,270,301,400,3,0,105,131,0.2724252491694352,0.6212624584717608,0.3475,0.675,crop186.png
187,maksssksksss26.png,with_mask,Unspecified,0,0,0,73,87,174,206,400,400,3,0,101,119,0.1825,0.435,0.2175,0.515,crop187.png
188,maksssksksss27.png,with_mask,Unspecified,0,0,0,163,88,251,185,400,312,3,0,88,97,0.4075,0.6275,0.28205128205128205,0.592948717948718,crop188.png
189,maksssksksss329.png,with_mask,Unspecified,0,0,0,44,25,95,81,400,267,3,0,51,56,0.11,0.2375,0.09363295880149813,0.30337078651685395,crop189.png
190,maksssksksss329.png,with_mask,Unspecified,0,0,0,50,121,89,158,400,267,3,0,39,37,0.125,0.2225,0.45318352059925093,0.5917602996254682,crop190.png
191,maksssksksss329.png,with_mask,Unspecified,0,0,0,302,118,346,169,400,267,3,0,44,51,0.755,0.865,0.4419475655430712,0.6329588014981273,crop191.png
192,maksssksksss329.png,with_mask,Unspecified,0,0,0,288,182,368,264,400,267,3,0,80,82,0.72,0.92,0.6816479400749064,0.9887640449438202,crop192.png
193,maksssksksss301.png,with_mask,Unspecified,0,0,0,191,196,240,225,400,225,3,0,49,29,0.4775,0.6,0.8711111111111111,1.0,crop193.png
194,maksssksksss301.png,with_mask,Unspecified,0,0,0,279,22,303,51,400,225,3,0,24,29,0.6975,0.7575,0.09777777777777778,0.22666666666666666,crop194.png
195,maksssksksss301.png,with_mask,Unspecified,0,0,0,11,21,31,36,400,225,3,0,20,15,0.0275,0.0775,0.09333333333333334,0.16,crop195.png
196,maksssksksss301.png,with_mask,Unspecified,0,0,0,77,6,89,20,400,225,3,0,12,14,0.1925,0.2225,0.02666666666666667,0.08888888888888889,crop196.png
197,maksssksksss301.png,without_mask,Unspecified,0,0,0,85,19,100,37,400,225,3,0,15,18,0.2125,0.25,0.08444444444444445,0.16444444444444445,crop197.png
198,maksssksksss467.png,with_mask,Unspecified,0,0,0,181,62,215,95,400,290,3,0,34,33,0.4525,0.5375,0.21379310344827587,0.3275862068965517,crop198.png
199,maksssksksss467.png,without_mask,Unspecified,0,0,0,152,76,171,98,400,290,3,0,19,22,0.38,0.4275,0.2620689655172414,0.33793103448275863,crop199.png
200,maksssksksss473.png,without_mask,Unspecified,0,0,0,53,79,91,123,400,203,3,0,38,44,0.1325,0.2275,0.3891625615763547,0.6059113300492611,crop200.png
201,maksssksksss315.png,with_mask,Unspecified,0,0,0,124,110,184,173,400,267,3,0,60,63,0.31,0.46,0.41198501872659177,0.6479400749063671,crop201.png
202,maksssksksss498.png,without_mask,Unspecified,0,0,0,166,53,179,67,400,272,3,0,13,14,0.415,0.4475,0.1948529411764706,0.24632352941176472,crop202.png
203,maksssksksss498.png,without_mask,Unspecified,0,0,0,175,76,188,86,400,272,3,0,13,10,0.4375,0.47,0.27941176470588236,0.3161764705882353,crop203.png
204,maksssksksss498.png,with_mask,Unspecified,0,0,0,251,72,264,89,400,272,3,0,13,17,0.6275,0.66,0.2647058823529412,0.3272058823529412,crop204.png
205,maksssksksss498.png,without_mask,Unspecified,0,0,0,321,56,340,77,400,272,3,0,19,21,0.8025,0.85,0.20588235294117646,0.28308823529411764,crop205.png
206,maksssksksss665.png,with_mask,Unspecified,0,0,0,187,121,267,201,400,267,3,0,80,80,0.4675,0.6675,0.45318352059925093,0.7528089887640449,crop206.png
207,maksssksksss103.png,with_mask,Unspecified,0,0,0,42,54,94,110,400,300,3,0,52,56,0.105,0.235,0.18,0.36666666666666664,crop207.png
208,maksssksksss671.png,with_mask,Unspecified,0,0,0,54,180,164,327,301,400,3,0,110,147,0.17940199335548174,0.5448504983388704,0.45,0.8175,crop208.png
209,maksssksksss842.png,without_mask,Unspecified,0,0,0,82,95,102,126,400,225,3,0,20,31,0.205,0.255,0.4222222222222222,0.56,crop209.png
210,maksssksksss739.png,with_mask,Unspecified,0,0,0,125,59,184,114,400,226,3,0,59,55,0.3125,0.46,0.2610619469026549,0.504424778761062,crop210.png
211,maksssksksss711.png,with_mask,Unspecified,0,0,0,30,48,46,66,400,283,3,0,16,18,0.075,0.115,0.1696113074204947,0.2332155477031802,crop211.png
212,maksssksksss711.png,with_mask,Unspecified,0,0,0,369,53,383,65,400,283,3,0,14,12,0.9225,0.9575,0.1872791519434629,0.22968197879858657,crop212.png
213,maksssksksss249.png,without_mask,Unspecified,0,0,0,309,119,368,191,400,267,3,0,59,72,0.7725,0.92,0.44569288389513106,0.7153558052434457,crop213.png
214,maksssksksss249.png,without_mask,Unspecified,0,0,0,223,89,266,146,400,267,3,0,43,57,0.5575,0.665,0.3333333333333333,0.5468164794007491,crop214.png
215,maksssksksss513.png,with_mask,Unspecified,0,0,0,184,49,213,80,267,400,3,0,29,31,0.6891385767790262,0.797752808988764,0.1225,0.2,crop215.png
216,maksssksksss507.png,with_mask,Unspecified,0,0,0,131,55,250,175,400,200,3,0,119,120,0.3275,0.625,0.275,0.875,crop216.png
217,maksssksksss261.png,with_mask,Unspecified,0,0,0,207,64,239,99,316,400,3,0,32,35,0.6550632911392406,0.7563291139240507,0.16,0.2475,crop217.png
218,maksssksksss261.png,without_mask,Unspecified,0,0,0,125,156,159,194,316,400,3,0,34,38,0.39556962025316456,0.5031645569620253,0.39,0.485,crop218.png
219,maksssksksss261.png,without_mask,Unspecified,0,0,0,137,100,172,135,316,400,3,0,35,35,0.43354430379746833,0.5443037974683544,0.25,0.3375,crop219.png
220,maksssksksss261.png,without_mask,Unspecified,0,0,0,136,25,166,46,316,400,3,0,30,21,0.43037974683544306,0.5253164556962026,0.0625,0.115,crop220.png
221,maksssksksss511.png,with_mask,Unspecified,0,0,0,152,100,241,182,400,294,3,0,89,82,0.38,0.6025,0.3401360544217687,0.6190476190476191,crop221.png
222,maksssksksss263.png,without_mask,Unspecified,0,0,0,50,167,87,207,400,278,3,0,37,40,0.125,0.2175,0.6007194244604317,0.7446043165467626,crop222.png
223,maksssksksss539.png,with_mask,Unspecified,0,0,0,25,13,35,25,400,267,3,0,10,12,0.0625,0.0875,0.04868913857677903,0.09363295880149813,crop223.png
224,maksssksksss539.png,with_mask,Unspecified,0,0,0,91,77,104,89,400,267,3,0,13,12,0.2275,0.26,0.2883895131086142,0.3333333333333333,crop224.png
225,maksssksksss539.png,with_mask,Unspecified,0,0,0,60,131,73,146,400,267,3,0,13,15,0.15,0.1825,0.49063670411985016,0.5468164794007491,crop225.png
226,maksssksksss539.png,with_mask,Unspecified,0,0,0,42,206,60,222,400,267,3,0,18,16,0.105,0.15,0.7715355805243446,0.8314606741573034,crop226.png
227,maksssksksss539.png,with_mask,Unspecified,0,0,0,52,238,70,257,400,267,3,0,18,19,0.13,0.175,0.8913857677902621,0.9625468164794008,crop227.png
228,maksssksksss539.png,with_mask,Unspecified,0,0,0,93,226,111,241,400,267,3,0,18,15,0.2325,0.2775,0.846441947565543,0.9026217228464419,crop228.png
229,maksssksksss539.png,with_mask,Unspecified,0,0,0,134,90,146,103,400,267,3,0,12,13,0.335,0.365,0.33707865168539325,0.3857677902621723,crop229.png
230,maksssksksss539.png,with_mask,Unspecified,0,0,0,205,37,217,49,400,267,3,0,12,12,0.5125,0.5425,0.13857677902621723,0.18352059925093633,crop230.png
231,maksssksksss539.png,with_mask,Unspecified,0,0,0,231,25,242,37,400,267,3,0,11,12,0.5775,0.605,0.09363295880149813,0.13857677902621723,crop231.png
232,maksssksksss539.png,with_mask,Unspecified,0,0,0,220,49,232,61,400,267,3,0,12,12,0.55,0.58,0.18352059925093633,0.22846441947565543,crop232.png
233,maksssksksss539.png,with_mask,Unspecified,0,0,0,302,93,316,110,400,267,3,0,14,17,0.755,0.79,0.34831460674157305,0.41198501872659177,crop233.png
234,maksssksksss539.png,without_mask,Unspecified,0,0,0,366,11,376,24,400,267,3,0,10,13,0.915,0.94,0.04119850187265917,0.0898876404494382,crop234.png
235,maksssksksss698.png,without_mask,Unspecified,0,0,0,28,109,55,147,400,333,3,0,27,38,0.07,0.1375,0.32732732732732733,0.44144144144144143,crop235.png
236,maksssksksss698.png,without_mask,Unspecified,0,0,0,328,87,356,135,400,333,3,0,28,48,0.82,0.89,0.26126126126126126,0.40540540540540543,crop236.png
237,maksssksksss840.png,with_mask,Unspecified,0,0,0,223,83,245,111,400,267,3,0,22,28,0.5575,0.6125,0.31086142322097376,0.4157303370786517,crop237.png
238,maksssksksss101.png,with_mask,Unspecified,0,0,0,48,294,164,400,301,400,3,0,116,106,0.15946843853820597,0.5448504983388704,0.735,1.0,crop238.png
239,maksssksksss673.png,without_mask,Unspecified,0,0,0,102,199,118,220,400,290,3,0,16,21,0.255,0.295,0.6862068965517242,0.7586206896551724,crop239.png
240,maksssksksss673.png,without_mask,Unspecified,0,0,0,240,189,258,210,400,290,3,0,18,21,0.6,0.645,0.6517241379310345,0.7241379310344828,crop240.png
241,maksssksksss115.png,with_mask,Unspecified,0,0,0,79,91,103,112,400,267,3,0,24,21,0.1975,0.2575,0.3408239700374532,0.41947565543071164,crop241.png
242,maksssksksss115.png,with_mask,Unspecified,0,0,0,137,88,159,110,400,267,3,0,22,22,0.3425,0.3975,0.3295880149812734,0.41198501872659177,crop242.png
243,maksssksksss129.png,without_mask,Unspecified,0,0,0,106,69,124,89,400,295,3,0,18,20,0.265,0.31,0.23389830508474577,0.3016949152542373,crop243.png
244,maksssksksss129.png,without_mask,Unspecified,0,0,0,149,30,168,53,400,295,3,0,19,23,0.3725,0.42,0.1016949152542373,0.17966101694915254,crop244.png
245,maksssksksss129.png,with_mask,Unspecified,0,0,0,246,40,271,69,400,295,3,0,25,29,0.615,0.6775,0.13559322033898305,0.23389830508474577,crop245.png
246,maksssksksss19.png,without_mask,Unspecified,0,0,0,1,45,18,68,400,236,3,0,17,23,0.0025,0.045,0.1906779661016949,0.288135593220339,crop246.png
247,maksssksksss19.png,without_mask,Unspecified,0,0,0,161,20,195,54,400,236,3,0,34,34,0.4025,0.4875,0.0847457627118644,0.2288135593220339,crop247.png
248,maksssksksss19.png,without_mask,Unspecified,0,0,0,267,14,287,32,400,236,3,0,20,18,0.6675,0.7175,0.059322033898305086,0.13559322033898305,crop248.png
249,maksssksksss465.png,with_mask,Unspecified,0,0,0,231,42,297,128,400,300,3,0,66,86,0.5775,0.7425,0.14,0.4266666666666667,crop249.png
250,maksssksksss317.png,without_mask,Unspecified,0,0,0,283,25,326,69,400,240,3,0,43,44,0.7075,0.815,0.10416666666666667,0.2875,crop250.png
251,maksssksksss471.png,without_mask,Unspecified,0,0,0,134,61,153,88,400,300,3,0,19,27,0.335,0.3825,0.20333333333333334,0.29333333333333333,crop251.png
252,maksssksksss471.png,without_mask,Unspecified,0,0,0,168,35,194,68,400,300,3,0,26,33,0.42,0.485,0.11666666666666667,0.22666666666666666,crop252.png
253,maksssksksss30.png,without_mask,Unspecified,0,0,0,119,61,146,87,400,242,3,0,27,26,0.2975,0.365,0.25206611570247933,0.359504132231405,crop253.png
254,maksssksksss30.png,with_mask,Unspecified,0,0,0,220,31,249,64,400,242,3,0,29,33,0.55,0.6225,0.128099173553719,0.2644628099173554,crop254.png
255,maksssksksss30.png,without_mask,Unspecified,0,0,0,292,58,318,86,400,242,3,0,26,28,0.73,0.795,0.2396694214876033,0.35537190082644626,crop255.png
256,maksssksksss30.png,with_mask,Unspecified,0,0,0,334,131,365,161,400,242,3,0,31,30,0.835,0.9125,0.5413223140495868,0.6652892561983471,crop256.png
257,maksssksksss458.png,without_mask,Unspecified,0,0,0,22,110,47,136,400,267,3,0,25,26,0.055,0.1175,0.41198501872659177,0.5093632958801498,crop257.png
258,maksssksksss316.png,without_mask,Unspecified,0,0,0,157,82,179,113,400,315,3,0,22,31,0.3925,0.4475,0.26031746031746034,0.35873015873015873,crop258.png
259,maksssksksss316.png,with_mask,Unspecified,0,0,0,312,67,332,110,400,315,3,0,20,43,0.78,0.83,0.2126984126984127,0.3492063492063492,crop259.png
260,maksssksksss470.png,with_mask,Unspecified,0,0,0,344,56,377,90,400,200,3,0,33,34,0.86,0.9425,0.28,0.45,crop260.png
261,maksssksksss302.png,without_mask,Unspecified,0,0,0,266,52,278,69,400,226,3,0,12,17,0.665,0.695,0.23008849557522124,0.3053097345132743,crop261.png
262,maksssksksss128.png,without_mask,Unspecified,0,0,0,93,183,194,295,301,400,3,0,101,112,0.3089700996677741,0.6445182724252492,0.4575,0.7375,crop262.png
263,maksssksksss672.png,without_mask,Unspecified,0,0,0,51,221,96,263,400,300,3,0,45,42,0.1275,0.24,0.7366666666666667,0.8766666666666667,crop263.png
264,maksssksksss672.png,without_mask,Unspecified,0,0,0,1,50,27,78,400,300,3,0,26,28,0.0025,0.0675,0.16666666666666666,0.26,crop264.png
265,maksssksksss672.png,without_mask,Unspecified,0,0,0,133,47,159,76,400,300,3,0,26,29,0.3325,0.3975,0.15666666666666668,0.25333333333333335,crop265.png
266,maksssksksss672.png,without_mask,Unspecified,0,0,0,354,266,397,300,400,300,3,0,43,34,0.885,0.9925,0.8866666666666667,1.0,crop266.png
267,maksssksksss114.png,without_mask,Unspecified,0,0,0,4,83,75,161,400,225,3,0,71,78,0.01,0.1875,0.3688888888888889,0.7155555555555555,crop267.png
268,maksssksksss100.png,with_mask,Unspecified,0,0,0,387,54,400,75,400,226,3,0,13,21,0.9675,1.0,0.23893805309734514,0.33185840707964603,crop268.png
269,maksssksksss841.png,without_mask,Unspecified,0,0,0,134,184,223,296,301,400,3,0,89,112,0.44518272425249167,0.7408637873754153,0.46,0.74,crop269.png
270,maksssksksss699.png,without_mask,Unspecified,0,0,0,18,82,64,131,400,279,3,0,46,49,0.045,0.16,0.2939068100358423,0.46953405017921146,crop270.png
271,maksssksksss699.png,without_mask,Unspecified,0,0,0,18,198,66,245,400,279,3,0,48,47,0.045,0.165,0.7096774193548387,0.8781362007168458,crop271.png
272,maksssksksss699.png,without_mask,Unspecified,0,0,0,113,47,148,73,400,279,3,0,35,26,0.2825,0.37,0.16845878136200718,0.2616487455197133,crop272.png
273,maksssksksss699.png,without_mask,Unspecified,0,0,0,278,17,320,68,400,279,3,0,42,51,0.695,0.8,0.06093189964157706,0.24372759856630824,crop273.png
274,maksssksksss699.png,without_mask,Unspecified,0,0,0,340,98,383,139,400,279,3,0,43,41,0.85,0.9575,0.35125448028673834,0.4982078853046595,crop274.png
275,maksssksksss699.png,without_mask,Unspecified,0,0,0,342,217,396,256,400,279,3,0,54,39,0.855,0.99,0.7777777777777778,0.9175627240143369,crop275.png
276,maksssksksss706.png,with_mask,Unspecified,0,0,0,58,192,107,245,400,267,3,0,49,53,0.145,0.2675,0.7191011235955056,0.9176029962546817,crop276.png
277,maksssksksss712.png,with_mask,Unspecified,0,0,0,90,213,171,321,301,400,3,0,81,108,0.29900332225913623,0.5681063122923588,0.5325,0.8025,crop277.png
278,maksssksksss510.png,with_mask,Unspecified,0,0,0,27,32,93,101,400,267,3,0,66,69,0.0675,0.2325,0.1198501872659176,0.3782771535580524,crop278.png
279,maksssksksss276.png,without_mask,Unspecified,0,0,0,274,112,310,153,323,400,3,0,36,41,0.848297213622291,0.9597523219814241,0.28,0.3825,crop279.png
280,maksssksksss289.png,without_mask,Unspecified,0,0,0,89,193,149,258,267,400,3,0,60,65,0.3333333333333333,0.5580524344569289,0.4825,0.645,crop280.png
281,maksssksksss289.png,without_mask,Unspecified,0,0,0,249,300,267,349,267,400,3,0,18,49,0.9325842696629213,1.0,0.75,0.8725,crop281.png
282,maksssksksss239.png,without_mask,Unspecified,0,0,0,91,208,189,317,301,400,3,0,98,109,0.3023255813953488,0.627906976744186,0.52,0.7925,crop282.png
283,maksssksksss577.png,without_mask,Unspecified,0,0,0,137,67,152,80,400,267,3,0,15,13,0.3425,0.38,0.250936329588015,0.299625468164794,crop283.png
284,maksssksksss749.png,with_mask,Unspecified,0,0,0,93,102,118,126,251,400,3,0,25,24,0.3705179282868526,0.4701195219123506,0.255,0.315,crop284.png
285,maksssksksss775.png,with_mask,Unspecified,0,0,0,77,66,130,108,400,225,3,0,53,42,0.1925,0.325,0.29333333333333333,0.48,crop285.png
286,maksssksksss167.png,with_mask,Unspecified,0,0,0,185,113,222,155,400,210,3,0,37,42,0.4625,0.555,0.5380952380952381,0.7380952380952381,crop286.png
287,maksssksksss167.png,with_mask,Unspecified,0,0,0,271,32,311,75,400,210,3,0,40,43,0.6775,0.7775,0.1523809523809524,0.35714285714285715,crop287.png
288,maksssksksss7.png,with_mask,Unspecified,0,0,0,152,96,222,174,400,300,3,0,70,78,0.38,0.555,0.32,0.58,crop288.png
289,maksssksksss7.png,without_mask,Unspecified,0,0,0,118,66,135,90,400,300,3,0,17,24,0.295,0.3375,0.22,0.3,crop289.png
290,maksssksksss615.png,without_mask,Unspecified,0,0,0,85,270,154,373,301,400,3,0,69,103,0.2823920265780731,0.5116279069767442,0.675,0.9325,crop290.png
291,maksssksksss94.png,without_mask,Unspecified,0,0,0,267,74,290,96,400,226,3,0,23,22,0.6675,0.725,0.3274336283185841,0.4247787610619469,crop291.png
292,maksssksksss359.png,with_mask,Unspecified,0,0,0,169,96,191,117,400,226,3,0,22,21,0.4225,0.4775,0.4247787610619469,0.5176991150442478,crop292.png
293,maksssksksss359.png,with_mask,Unspecified,0,0,0,185,45,197,59,400,226,3,0,12,14,0.4625,0.4925,0.19911504424778761,0.2610619469026549,crop293.png
294,maksssksksss359.png,with_mask,Unspecified,0,0,0,274,62,296,84,400,226,3,0,22,22,0.685,0.74,0.2743362831858407,0.37168141592920356,crop294.png
295,maksssksksss359.png,with_mask,Unspecified,0,0,0,298,39,314,57,400,226,3,0,16,18,0.745,0.785,0.17256637168141592,0.252212389380531,crop295.png
296,maksssksksss359.png,without_mask,Unspecified,0,0,0,316,42,331,55,400,226,3,0,15,13,0.79,0.8275,0.18584070796460178,0.24336283185840707,crop296.png
297,maksssksksss403.png,with_mask,Unspecified,0,0,0,96,226,199,350,301,400,3,0,103,124,0.31893687707641194,0.6611295681063123,0.565,0.875,crop297.png
298,maksssksksss365.png,without_mask,Unspecified,0,0,0,266,125,281,151,400,240,3,0,15,26,0.665,0.7025,0.5208333333333334,0.6291666666666667,crop298.png
299,maksssksksss370.png,without_mask,Unspecified,0,0,0,135,135,241,263,301,400,3,0,106,128,0.4485049833887043,0.8006644518272426,0.3375,0.6575,crop299.png
300,maksssksksss416.png,with_mask,Unspecified,0,0,0,130,20,149,39,400,226,3,0,19,19,0.325,0.3725,0.08849557522123894,0.17256637168141592,crop300.png
301,maksssksksss402.png,without_mask,Unspecified,0,0,0,90,256,165,349,301,400,3,0,75,93,0.29900332225913623,0.5481727574750831,0.64,0.8725,crop301.png
302,maksssksksss42.png,with_mask,Unspecified,0,0,0,175,67,228,133,400,353,3,0,53,66,0.4375,0.57,0.18980169971671387,0.37677053824362605,crop302.png
303,maksssksksss42.png,with_mask,Unspecified,0,0,0,170,248,231,321,400,353,3,0,61,73,0.425,0.5775,0.7025495750708215,0.9093484419263456,crop303.png
304,maksssksksss358.png,with_mask,Unspecified,0,0,0,300,86,341,125,400,300,3,0,41,39,0.75,0.8525,0.2866666666666667,0.4166666666666667,crop304.png
305,maksssksksss95.png,without_mask,Unspecified,0,0,0,67,289,155,400,301,400,3,0,88,111,0.22259136212624583,0.5149501661129569,0.7225,1.0,crop305.png
306,maksssksksss172.png,without_mask,Unspecified,0,0,0,96,233,186,341,301,400,3,0,90,108,0.31893687707641194,0.6179401993355482,0.5825,0.8525,crop306.png
307,maksssksksss166.png,with_mask,Unspecified,0,0,0,303,180,325,207,400,267,3,0,22,27,0.7575,0.8125,0.6741573033707865,0.7752808988764045,crop307.png
308,maksssksksss827.png,with_mask,Unspecified,0,0,0,48,144,177,307,301,400,3,0,129,163,0.15946843853820597,0.5880398671096345,0.36,0.7675,crop308.png
309,maksssksksss760.png,without_mask,Unspecified,0,0,0,89,26,113,56,400,225,3,0,24,30,0.2225,0.2825,0.11555555555555555,0.24888888888888888,crop309.png
310,maksssksksss760.png,without_mask,Unspecified,0,0,0,98,96,138,127,400,225,3,0,40,31,0.245,0.345,0.4266666666666667,0.5644444444444444,crop310.png
311,maksssksksss760.png,without_mask,Unspecified,0,0,0,217,103,252,141,400,225,3,0,35,38,0.5425,0.63,0.4577777777777778,0.6266666666666667,crop311.png
312,maksssksksss760.png,without_mask,Unspecified,0,0,0,350,105,378,139,400,225,3,0,28,34,0.875,0.945,0.4666666666666667,0.6177777777777778,crop312.png
313,maksssksksss774.png,with_mask,Unspecified,0,0,0,122,80,173,138,400,226,3,0,51,58,0.305,0.4325,0.35398230088495575,0.6106194690265486,crop313.png
314,maksssksksss204.png,with_mask,Unspecified,0,0,0,254,101,294,144,400,266,3,0,40,43,0.635,0.735,0.37969924812030076,0.5413533834586466,crop314.png
315,maksssksksss238.png,with_mask,Unspecified,0,0,0,159,60,175,74,400,267,3,0,16,14,0.3975,0.4375,0.2247191011235955,0.27715355805243447,crop315.png
316,maksssksksss238.png,with_mask,Unspecified,0,0,0,278,69,293,91,400,267,3,0,15,22,0.695,0.7325,0.25842696629213485,0.3408239700374532,crop316.png
317,maksssksksss238.png,with_mask,Unspecified,0,0,0,354,75,369,93,400,267,3,0,15,18,0.885,0.9225,0.2808988764044944,0.34831460674157305,crop317.png
318,maksssksksss548.png,without_mask,Unspecified,0,0,0,256,66,273,85,400,300,3,0,17,19,0.64,0.6825,0.22,0.2833333333333333,crop318.png
319,maksssksksss560.png,with_mask,Unspecified,0,0,0,179,126,219,165,400,267,3,0,40,39,0.4475,0.5475,0.47191011235955055,0.6179775280898876,crop319.png
320,maksssksksss206.png,without_mask,Unspecified,0,0,0,326,83,336,96,400,298,3,0,10,13,0.815,0.84,0.2785234899328859,0.3221476510067114,crop320.png
321,maksssksksss206.png,without_mask,Unspecified,0,0,0,359,83,369,94,400,298,3,0,10,11,0.8975,0.9225,0.2785234899328859,0.31543624161073824,crop321.png
322,maksssksksss574.png,with_mask,Unspecified,0,0,0,313,107,333,129,400,225,3,0,20,22,0.7825,0.8325,0.47555555555555556,0.5733333333333334,crop322.png
323,maksssksksss789.png,with_mask,Unspecified,0,0,0,161,40,179,53,400,255,3,0,18,13,0.4025,0.4475,0.1568627450980392,0.20784313725490197,crop323.png
324,maksssksksss789.png,with_mask,Unspecified,0,0,0,272,53,288,70,400,255,3,0,16,17,0.68,0.72,0.20784313725490197,0.27450980392156865,crop324.png
325,maksssksksss789.png,with_mask,Unspecified,0,0,0,290,40,304,58,400,255,3,0,14,18,0.725,0.76,0.1568627450980392,0.22745098039215686,crop325.png
326,maksssksksss762.png,with_mask,Unspecified,0,0,0,156,167,259,304,301,400,3,0,103,137,0.5182724252491694,0.8604651162790697,0.4175,0.76,crop326.png
327,maksssksksss819.png,with_mask,Unspecified,0,0,0,68,63,129,128,400,225,3,0,61,65,0.17,0.3225,0.28,0.5688888888888889,crop327.png
328,maksssksksss158.png,with_mask,Unspecified,0,0,0,151,70,166,85,400,278,3,0,15,15,0.3775,0.415,0.2517985611510791,0.3057553956834532,crop328.png
329,maksssksksss158.png,with_mask,Unspecified,0,0,0,293,56,310,75,400,278,3,0,17,19,0.7325,0.775,0.2014388489208633,0.2697841726618705,crop329.png
330,maksssksksss158.png,with_mask,Unspecified,0,0,0,323,82,342,101,400,278,3,0,19,19,0.8075,0.855,0.2949640287769784,0.36330935251798563,crop330.png
331,maksssksksss616.png,without_mask,Unspecified,0,0,0,249,110,263,129,400,267,3,0,14,19,0.6225,0.6575,0.41198501872659177,0.48314606741573035,crop331.png
332,maksssksksss616.png,without_mask,Unspecified,0,0,0,154,122,171,142,400,267,3,0,17,20,0.385,0.4275,0.45692883895131087,0.5318352059925093,crop332.png
333,maksssksksss616.png,without_mask,Unspecified,0,0,0,95,115,114,137,400,267,3,0,19,22,0.2375,0.285,0.4307116104868914,0.5131086142322098,crop333.png
334,maksssksksss164.png,without_mask,Unspecified,0,0,0,153,39,179,65,400,200,3,0,26,26,0.3825,0.4475,0.195,0.325,crop334.png
335,maksssksksss164.png,without_mask,Unspecified,0,0,0,203,35,225,59,400,200,3,0,22,24,0.5075,0.5625,0.175,0.295,crop335.png
336,maksssksksss164.png,with_mask,Unspecified,0,0,0,292,58,311,77,400,200,3,0,19,19,0.73,0.7775,0.29,0.385,crop336.png
337,maksssksksss399.png,without_mask,Unspecified,0,0,0,267,56,298,91,400,267,3,0,31,35,0.6675,0.745,0.20973782771535582,0.3408239700374532,crop337.png
338,maksssksksss83.png,with_mask,Unspecified,0,0,0,145,116,229,209,400,306,3,0,84,93,0.3625,0.5725,0.3790849673202614,0.6830065359477124,crop338.png
339,maksssksksss83.png,without_mask,Unspecified,0,0,0,268,16,380,135,400,306,3,0,112,119,0.67,0.95,0.05228758169934641,0.4411764705882353,crop339.png
